end,parent,service,meter,start,key,unit,quantity
2014-03-24T00:00:00,3050002,Electricity,90347176,2014-02-23T00:00:00,3,kwh,2826.0
2014-03-24T00:00:00,3050002,Electricity,98039604,2014-02-23T00:00:00,4,kwh,1368.0
2014-03-24T00:00:00,3050002,Natural Gas,497267,2014-02-23T00:00:00,5,therm,543.0
2014-03-24T00:00:00,3050002,Electricity,3470041,2014-02-23T00:00:00,6,kwh,2658.0
2014-03-24T00:00:00,3050002,Electricity,3470041,2014-02-23T00:00:00,7,kwh,1058.0
2014-03-24T00:00:00,3050002,Electricity,3470041,2014-02-23T00:00:00,8,kw,4.0
2013-11-05T00:00:00,3050003,Electricity,95507854,2013-10-07T00:00:00,1,kwh,156.0
2013-10-21T00:00:00,3050004,Electricity,3625839,2013-09-21T00:00:00,1,kwh,5440.0
2013-10-21T00:00:00,3050004,Electricity,3625839,2013-09-21T00:00:00,2,kw,7.2
2013-10-21T00:00:00,3050004,Electricity,3625839,2013-09-21T00:00:00,3,kw,16.8
2013-07-10T00:00:00,3050005,Electricity,2819661,2013-06-10T00:00:00,1,kwh,11040.0
2013-07-10T00:00:00,3050005,Electricity,2819661,2013-06-10T00:00:00,2,kw,74.0
2013-07-10T00:00:00,3050005,Natural Gas,614366,2013-06-10T00:00:00,3,therm,30.0
2013-11-30T00:00:00,3050006,Trash,,2013-11-01T00:00:00,1,gallon,96.0
2014-06-01T00:00:00,3050008,Electricity,8204,2014-05-01T00:00:00,1,kwh,4.0
2014-03-01T00:00:00,3050009,Electricity,4557,2014-02-01T00:00:00,1,kwh,1480.0
2013-12-19T00:00:00,3050010,Electricity,,2013-11-19T00:00:00,1,kwh,160.0
2013-10-20T00:00:00,3050011,Electricity,900128,2013-09-19T00:00:00,1,kwh,280.0
2014-04-16T00:00:00,3050012,Electricity,,2014-03-17T00:00:00,1,kwh,54.0
2014-04-12T00:00:00,3050012,Electricity,177755,2014-03-13T00:00:00,2,kwh,465.0
2014-04-30T00:00:00,3050013,Trash,,2014-04-01T00:00:00,1,yd,5.0
2013-10-01T00:00:00,3050014,Electricity,30891,2013-08-27T00:00:00,1,kwh,45720.0
2013-10-01T00:00:00,3050014,Electricity,30891,2013-08-27T00:00:00,2,kw,96.0
2014-05-11T00:00:00,3050015,Water,,2014-04-10T00:00:00,1,,1000.0
2014-05-11T00:00:00,3050015,Water,,2014-04-10T00:00:00,2,,1000.0
2013-07-10T00:00:00,3050016,Water,,2013-06-10T00:00:00,1,,2000.0
2013-07-10T00:00:00,3050016,Water,,2013-06-10T00:00:00,2,,2000.0
2014-04-30T00:00:00,3050017,Trash,,2014-04-01T00:00:00,1,yd,4.5
2014-04-30T00:00:00,3050017,Trash,,2014-04-01T00:00:00,2,,1.0
2014-03-18T00:00:00,3060001,Electricity,14042180,2014-02-15T00:00:00,1,kwh,89100.0
2014-03-18T00:00:00,3060001,Electricity,14042180,2014-02-15T00:00:00,2,kw,244.0
2013-11-06T00:00:00,3060002,Electricity,2819661,2013-10-08T00:00:00,1,kwh,7920.0
2013-11-06T00:00:00,3060002,Electricity,2819661,2013-10-08T00:00:00,2,kw,42.0
2013-10-07T00:00:00,3060003,Electricity,97352019,2013-09-08T00:00:00,1,kwh,446.83
2013-10-07T00:00:00,3060003,Electricity,97352019,2013-09-08T00:00:00,2,kwh,142.17
2013-10-07T00:00:00,3060003,Electricity,97352019,2013-09-08T00:00:00,3,kwh,589.0
2013-08-14T00:00:00,3060004,Electricity,14042180,2013-07-16T00:00:00,1,kwh,75300.0
2013-08-14T00:00:00,3060004,Electricity,14042180,2013-07-16T00:00:00,2,kw,196.0
2013-07-23T00:00:00,3060005,Natural Gas,682469,2013-06-23T00:00:00,1,therm,24.0
2014-04-01T00:00:00,3060006,Electricity,8204,2014-03-01T00:00:00,1,kwh,2.0
2013-10-16T00:00:00,3060007,Electricity,,2013-09-17T00:00:00,1,kwh,72.0
2013-10-12T00:00:00,3060007,Electricity,300455,2013-09-13T00:00:00,2,kwh,6040.0
2013-10-12T00:00:00,3060007,Electricity,300455,2013-09-13T00:00:00,3,kw,55.0
2014-02-28T00:00:00,3060008,Trash,,2014-02-01T00:00:00,1,yd,4.0
2013-11-09T00:00:00,3070001,Electricity,3434454,2013-10-12T00:00:00,1,kwh,4800.0
2013-10-07T00:00:00,3070002,Electricity,95507854,2013-09-08T00:00:00,1,kwh,62.97
2013-10-07T00:00:00,3070002,Electricity,95507854,2013-09-08T00:00:00,2,kwh,20.03
2013-10-07T00:00:00,3070002,Electricity,95507854,2013-09-08T00:00:00,3,kwh,83.0
2013-09-21T00:00:00,3070003,Electricity,3625839,2013-08-21T00:00:00,1,kwh,7200.0
2013-09-21T00:00:00,3070003,Electricity,3625839,2013-08-21T00:00:00,2,kw,30.0
2013-09-21T00:00:00,3070003,Electricity,N/A,2013-08-21T00:00:00,3,kwh,100.0
2013-09-07T00:00:00,3070004,Electricity,3605851,2013-08-07T00:00:00,1,kwh,28320.0
2013-09-07T00:00:00,3070004,Electricity,3605851,2013-08-07T00:00:00,2,kw,130.0
2013-06-20T00:00:00,3070005,Natural Gas,448033,2013-05-21T00:00:00,1,therm,37.0
2013-06-20T00:00:00,3070005,Natural Gas,992980,2013-05-21T00:00:00,2,therm,37.0
2013-06-20T00:00:00,3070005,Electricity,49520268,2013-05-21T00:00:00,3,kwh,722.67
2013-06-20T00:00:00,3070005,Electricity,49520268,2013-05-21T00:00:00,4,kwh,361.33
2013-06-20T00:00:00,3070005,Electricity,49520268,2013-05-21T00:00:00,5,kwh,1084.0
2013-06-20T00:00:00,3070005,Electricity,98039604,2013-05-21T00:00:00,6,kwh,752.0
2013-06-20T00:00:00,3070005,Electricity,98039604,2013-05-21T00:00:00,7,kwh,376.0
2013-06-20T00:00:00,3070005,Electricity,98039604,2013-05-21T00:00:00,8,kwh,1128.0
2013-06-20T00:00:00,3070005,Natural Gas,497267,2013-05-21T00:00:00,9,therm,15.0
2013-06-20T00:00:00,3070005,Electricity,3470041,2013-05-21T00:00:00,10,kwh,29.0
2013-06-20T00:00:00,3070005,Electricity,N/A,2013-05-21T00:00:00,11,kwh,54.0
2013-10-01T00:00:00,3070006,Electricity,8204,2013-09-01T00:00:00,1,kwh,4.0
2013-08-12T00:00:00,3070007,Water,,2013-07-16T00:00:00,1,100cu.ft.,1.0
2013-10-31T00:00:00,3070008,Trash,,2013-10-01T00:00:00,1,yd,2.0
2013-10-31T00:00:00,3070008,Trash,,2013-10-01T00:00:00,2,yd,2.0
2013-10-16T00:00:00,3070009,Electricity,,2013-09-17T00:00:00,1,kwh,72.0
2013-10-12T00:00:00,3070009,Electricity,177755,2013-09-13T00:00:00,2,kwh,708.0
2013-08-31T00:00:00,3070010,Trash,,2013-08-01T00:00:00,1,yd,27.0
2013-08-31T00:00:00,3070010,Trash,,2013-08-01T00:00:00,2,,1.0
2014-08-31T00:00:00,3070011,Trash,,2014-06-01T00:00:00,1,yd,1.5
2014-08-31T00:00:00,3070011,Trash,,2014-06-01T00:00:00,2,month,3.0
2014-05-27T00:00:00,3080001,Electricity,30891,2014-05-01T00:00:00,1,kwh,20880.0
2014-05-27T00:00:00,3080001,Electricity,30891,2014-05-01T00:00:00,2,kw,96.0
2013-09-30T00:00:00,3080002,Water,,2013-09-01T00:00:00,1,gallon,4400.0
2014-05-27T00:00:00,3080003,Electricity,112978,2014-04-30T00:00:00,1,kwh,13.0
2014-05-27T00:00:00,3080004,Electricity,11107,2014-04-24T00:00:00,1,kwh,10.0
2014-03-25T00:00:00,3090001,Electricity,112738,2014-02-24T00:00:00,1,kwh,27.0
2014-03-25T00:00:00,3090002,Electricity,110864,2014-02-24T00:00:00,1,kwh,8763.0
2014-03-25T00:00:00,3090002,Electricity,110864,2014-02-24T00:00:00,2,kw,31.25
2014-03-25T00:00:00,3090002,Electricity,N/A,2014-02-24T00:00:00,3,w,100.0
2013-09-25T00:00:00,3090003,Electricity,112739,2013-08-22T00:00:00,1,kwh,765.0
2013-08-22T00:00:00,3090004,Electricity,112738,2013-07-24T00:00:00,1,kwh,538.0
2013-07-24T00:00:00,3090005,Electricity,11107,2013-06-21T00:00:00,1,kwh,6.0
2013-10-24T00:00:00,3090006,Electricity,104409,2013-09-25T00:00:00,1,kwh,4800.0
2014-06-10T00:00:00,3090007,Electricity,,2014-05-08T00:00:00,1,kwh,216.0
2014-05-08T00:00:00,3090008,Electricity,,2014-04-10T00:00:00,1,kwh,1771.0
2014-03-25T00:00:00,3100001,Electricity,112978,2014-02-21T00:00:00,1,kwh,22.0
2013-08-22T00:00:00,3100002,Electricity,112978,2013-07-24T00:00:00,1,kwh,68.0
2014-05-01T00:00:00,3100003,Natural Gas,,2014-04-01T00:00:00,1,therm,1293.0
2013-09-25T00:00:00,3110001,Electricity,112738,2013-08-22T00:00:00,1,kwh,902.0
2013-07-24T00:00:00,3110002,Electricity,112739,2013-06-21T00:00:00,1,kwh,1140.0
2013-07-24T00:00:00,3110003,Electricity,51072,2013-06-24T00:00:00,1,kwh,41.0
2014-03-25T00:00:00,3120001,Electricity,51072,2014-02-23T00:00:00,1,kwh,49.0
2014-03-25T00:00:00,3120001,Electricity,51072,2014-02-23T00:00:00,2,kwh,0.0
2014-02-28T00:00:00,3120002,Oil,,2014-02-01T00:00:00,1,gallons,442.5
2014-05-01T00:00:00,3120003,Natural Gas,,2014-04-02T00:00:00,1,therm,248.0
,3130001,Electricity,,2013-08-14T00:00:00,1,,0.0
2014-03-03T00:00:00,3130002,Natural Gas,,2014-01-31T00:00:00,1,therm,493.0
2013-11-05T00:00:00,3130003,Natural Gas,M19951093649,2013-10-04T00:00:00,1,therm,234.0
2013-08-06T00:00:00,3140001,Natural Gas,M19951093649,2013-07-08T00:00:00,1,therm,1.0
2014-03-31T00:00:00,3140002,Trash,,2014-03-01T00:00:00,1,yd,2.0
2014-03-31T00:00:00,3140002,Trash,,2014-03-01T00:00:00,2,yd,4.0
2013-09-30T00:00:00,3140003,Trash,,2013-09-01T00:00:00,1,yd,2.0
2013-09-30T00:00:00,3140003,Trash,,2013-09-01T00:00:00,2,yd,4.0
2014-04-30T00:00:00,3140004,Trash,,2014-04-01T00:00:00,1,yd,2.0
,3150001,Natural Gas,,2013-02-07T00:00:00,1,,0.0
2013-07-31T00:00:00,3150002,Trash,,2013-07-01T00:00:00,1,yd,2.0
2013-07-31T00:00:00,3150002,Trash,,2013-07-01T00:00:00,2,yd,4.0
2014-06-02T00:00:00,3150003,Natural Gas,M19941048585,2014-05-01T00:00:00,1,therm,98.0
2013-08-31T00:00:00,3160001,Trash,,2013-08-01T00:00:00,1,yd,2.0
2013-08-31T00:00:00,3160001,Trash,,2013-08-01T00:00:00,2,yd,2.0
2014-06-05T00:00:00,3160002,Natural Gas,M19951078119,2014-05-06T00:00:00,1,therm,10.0
2014-09-30T00:00:00,3170001,Trash,Loading Dock,2014-09-01T00:00:00,1,yd,2.0
2013-11-30T00:00:00,3180001,Trash,,2013-11-01T00:00:00,1,,2.0
2013-11-30T00:00:00,3180001,Trash,,2013-11-01T00:00:00,2,yd,2.0
2013-05-31T00:00:00,3180002,Trash,,2013-05-01T00:00:00,1,,2.0
2013-05-31T00:00:00,3180002,Trash,,2013-05-01T00:00:00,2,yd,2.0
2013-03-31T00:00:00,3180003,Trash,,2013-03-01T00:00:00,1,,2.0
2013-03-31T00:00:00,3180003,Trash,,2013-03-01T00:00:00,2,yd,2.0
2013-12-31T00:00:00,3180004,Trash,Loading Dock,2013-12-01T00:00:00,1,yd,2.0
2013-12-31T00:00:00,3180004,Trash,Loading Dock,2013-12-01T00:00:00,2,,2.0
2011-08-31T00:00:00,3190001,Trash,,2011-08-01T00:00:00,1,yd,2.0
2015-01-05T00:00:00,3190002,Natural Gas,M19690733846,2014-12-03T00:00:00,1,therm,1946.0
2015-01-05T00:00:00,3190002,Natural Gas,M20071447933,2014-12-03T00:00:00,2,therm,814.0
2013-12-05T00:00:00,3200001,Natural Gas,M19951093649,2013-11-05T00:00:00,1,therm,418.0
2012-09-05T00:00:00,3200002,Natural Gas,M19951093649,2012-08-06T00:00:00,1,therm,0.0
2011-09-06T00:00:00,3200003,Natural Gas,M19951078119,2011-08-05T00:00:00,1,therm,0.0
2014-11-18T00:00:00,3200004,Natural Gas,M20101505909,2014-10-17T00:00:00,1,therm,113.0
2012-09-20T00:00:00,3200005,Natural Gas,M20101505909,2012-08-21T00:00:00,1,therm,12.0
2014-01-03T00:00:00,3210001,Natural Gas,M19941048585,2013-12-03T00:00:00,1,therm,417.0
2012-05-01T00:00:00,3220001,Natural Gas,M19941048585,2012-04-02T00:00:00,1,therm,121.0
2012-04-02T00:00:00,3220002,Natural Gas,M19941048585,2012-03-05T00:00:00,1,therm,131.0
2013-02-07T00:00:00,3220003,Natural Gas,N/A,2013-02-07T00:00:00,1,therm,0.0
2015-02-01T00:00:00,3220004,Electricity,092282548,2015-01-01T00:00:00,1,kwh,1.0
2015-02-01T00:00:00,3220005,Electricity,0999404480,2015-01-01T00:00:00,1,kwh,131.0
2014-08-30T00:00:00,3220006,Electricity,028027751,2014-08-01T00:00:00,1,kwh,1464.0
2014-03-01T00:00:00,3220007,Electricity,010003082,2014-02-01T00:00:00,1,kwh,8400.0
2014-03-01T00:00:00,3220007,Electricity,010003082,2014-02-01T00:00:00,2,kw,36.08
2012-12-01T00:00:00,3220008,Electricity,092282548,2012-11-01T00:00:00,1,kwh,114.0
2012-01-04T00:00:00,3230001,Natural Gas,M19941048585,2011-12-02T00:00:00,1,therm,389.0
2011-09-01T00:00:00,3230002,Natural Gas,M19700301165,2011-08-01T00:00:00,1,therm,2396.0
2014-12-01T00:00:00,3230003,Electricity,028027751,2014-11-01T00:00:00,1,kwh,1245.0
2014-08-31T00:00:00,3230004,Electricity,010003082,2014-08-01T00:00:00,1,kwh,12880.0
2014-08-31T00:00:00,3230004,Electricity,010003082,2014-08-01T00:00:00,2,kw,52.12
2014-08-01T00:00:00,3230005,Electricity,010003082,2014-07-01T00:00:00,1,kwh,13240.0
2014-08-01T00:00:00,3230005,Electricity,010003082,2014-07-01T00:00:00,2,kw,53.48
2014-08-02T00:00:00,3230006,Electricity,092167280,2014-07-07T00:00:00,1,kwh,217.0
2012-05-01T00:00:00,3230007,Electricity,010003082,2012-04-01T00:00:00,1,kwh,7680.0
2012-05-01T00:00:00,3230007,Electricity,010003082,2012-04-01T00:00:00,2,kw,36.0
,3230008,Trash,,2014-12-15T00:00:00,1,,0.0
,3230009,Trash,,2011-12-02T00:00:00,1,,0.0
2013-05-17T00:00:00,3230010,Electricity,300455,2013-04-17T00:00:00,1,kwh,12280.0
2013-05-17T00:00:00,3230010,Electricity,300455,2013-04-17T00:00:00,2,kw,64.0
2013-05-17T00:00:00,3230010,Electricity,,2013-04-17T00:00:00,3,kwh,48.0
2015-02-01T00:00:00,3240001,Electricity,0999400281,2015-01-01T00:00:00,1,kwh,11280.0
2015-02-01T00:00:00,3240001,Electricity,0999400281,2015-01-01T00:00:00,2,kw,12.08
2014-10-01T00:00:00,3240002,Electricity,028027751,2014-08-30T00:00:00,1,kwh,1605.0
2014-02-01T00:00:00,3240003,Electricity,010003082,2014-01-01T00:00:00,1,kwh,10760.0
2014-02-01T00:00:00,3240003,Electricity,010003082,2014-01-01T00:00:00,2,kw,33.52
2013-06-01T00:00:00,3240004,Electricity,028027751,2013-04-30T00:00:00,1,kwh,1296.0
2013-04-30T00:00:00,3240005,Electricity,092167280,2013-03-31T00:00:00,1,kwh,172.0
2012-09-01T00:00:00,3240006,Electricity,092282548,2012-08-01T00:00:00,1,kwh,473.0
,3240007,Trash,,2011-12-02T00:00:00,1,,0.0
2014-07-01T00:00:00,3250001,Electricity,092282548,2014-05-31T00:00:00,1,kwh,0.0
2013-03-31T00:00:00,3250002,Electricity,092282548,2013-02-28T00:00:00,1,kwh,2.0
2014-12-24T00:00:00,3250003,Electricity,51072,2014-11-24T00:00:00,1,kwh,121.0
2013-05-13T00:00:00,3260001,Electricity,300455,2013-04-13T00:00:00,1,kwh,12280.0
2013-05-13T00:00:00,3260001,Electricity,300455,2013-04-13T00:00:00,2,kw,64.0
2013-05-17T00:00:00,3260001,Electricity,,2013-04-17T00:00:00,3,kwh,48.0
2014-09-12T00:00:00,3260002,Electricity,300455,2014-08-14T00:00:00,1,kwh,10240.0
2014-09-12T00:00:00,3260002,Electricity,300455,2014-08-14T00:00:00,2,kw,35.0
2014-09-16T00:00:00,3260002,Electricity,,2014-08-18T00:00:00,3,kwh,60.0
2014-02-10T00:00:00,3270001,Electricity,300455,2014-01-13T00:00:00,1,kwh,20640.0
2014-02-10T00:00:00,3270001,Electricity,300455,2014-01-13T00:00:00,2,kw,61.0
2014-02-14T00:00:00,3270001,Electricity,,2014-01-17T00:00:00,3,kwh,68.0
2012-11-12T00:00:00,3270002,Electricity,177755,2012-10-12T00:00:00,1,kwh,294.0
2012-11-12T00:00:00,3270002,Electricity,177755,2012-10-12T00:00:00,2,kw,0.0
2012-11-15T00:00:00,3270002,Electricity,,2012-10-16T00:00:00,3,kwh,78.0
2014-11-24T00:00:00,3270003,Electricity,25583,2014-10-24T00:00:00,1,kwh,0.0
2013-06-10T00:00:00,3280001,Electricity,2819661,2013-05-11T00:00:00,1,kwh,6240.0
2013-06-10T00:00:00,3280001,Electricity,2819661,2013-05-11T00:00:00,2,kw,15.67
2013-06-10T00:00:00,3280001,Natural Gas,614366,2013-05-11T00:00:00,3,therm,433.0
2013-06-10T00:00:00,3280001,Electricity,2819661,2013-05-11T00:00:00,4,kw,31.33
2013-04-10T00:00:00,3280002,Electricity,2819661,2013-03-11T00:00:00,1,kwh,9600.0
2013-04-10T00:00:00,3280002,Electricity,2819661,2013-03-11T00:00:00,2,kw,47.0
2013-04-10T00:00:00,3280002,Natural Gas,614366,2013-03-11T00:00:00,3,therm,3173.0
2012-12-08T00:00:00,3280003,Electricity,2819661,2012-11-06T00:00:00,1,kwh,10320.0
2012-12-08T00:00:00,3280003,Electricity,2819661,2012-11-06T00:00:00,2,kw,47.0
2012-12-09T00:00:00,3280003,Natural Gas,614366,2012-11-06T00:00:00,3,therm,3011.0
2012-10-08T00:00:00,3280004,Electricity,2819661,2012-09-08T00:00:00,1,kwh,7200.0
2012-10-08T00:00:00,3280004,Electricity,2819661,2012-09-08T00:00:00,2,kw,14.13
2012-10-08T00:00:00,3280004,Natural Gas,614366,2012-09-09T00:00:00,3,therm,302.0
2012-10-08T00:00:00,3280004,Electricity,2819661,2012-09-08T00:00:00,4,kw,38.87
2015-01-24T00:00:00,3280005,Electricity,3625839,2014-12-23T00:00:00,1,kwh,9640.0
2015-01-24T00:00:00,3280005,Electricity,3625839,2014-12-23T00:00:00,2,kw,26.0
2014-12-22T00:00:00,3280006,Electricity,88642678,2014-11-19T00:00:00,1,kwh,55.0
2013-03-24T00:00:00,3280007,Natural Gas,898494,2013-02-21T00:00:00,1,therm,202.0
2012-08-21T00:00:00,3280008,Electricity,88642678,2012-07-23T00:00:00,1,kwh,18.0
2012-08-21T00:00:00,3280009,Natural Gas,898494,2012-07-23T00:00:00,1,therm,0.0
2014-10-07T00:00:00,3280010,Electricity,3626054,2014-09-08T00:00:00,1,kwh,2019.0
2014-10-07T00:00:00,3280010,Electricity,3626054,2014-09-08T00:00:00,2,kw,8.34
2014-10-07T00:00:00,3280010,Electricity,3626054,2014-09-08T00:00:00,3,kw,2.66
2014-08-12T00:00:00,3280011,Electricity,3434444,2014-07-14T00:00:00,1,kwh,11100.0
2014-08-12T00:00:00,3280011,Electricity,3434444,2014-07-14T00:00:00,2,kw,36.0
2013-02-09T00:00:00,3290001,Electricity,2819661,2013-01-12T00:00:00,1,kwh,10320.0
2013-02-09T00:00:00,3290001,Electricity,2819661,2013-01-12T00:00:00,2,kw,47.0
2013-02-10T00:00:00,3290001,Natural Gas,614366,2013-01-10T00:00:00,3,therm,5197.0
2014-12-23T00:00:00,3290002,Electricity,3565913,2014-11-19T00:00:00,1,kwh,26880.0
2014-12-23T00:00:00,3290002,Electricity,3565913,2014-11-19T00:00:00,2,kw,62.0
2014-12-22T00:00:00,3290002,Natural Gas,20293093,2014-11-19T00:00:00,3,therm,3358.0
2014-05-25T00:00:00,3290003,Electricity,3565913,2014-04-23T00:00:00,1,kwh,15680.0
2014-05-25T00:00:00,3290003,Electricity,3565913,2014-04-23T00:00:00,2,kw,38.0
2014-05-25T00:00:00,3290003,Natural Gas,20293093,2014-04-23T00:00:00,3,therm,397.0
2014-08-09T00:00:00,3290004,Electricity,3626054,2014-07-09T00:00:00,1,kwh,4000.0
2014-08-09T00:00:00,3290004,Electricity,3626054,2014-07-09T00:00:00,2,kw,16.0
2014-08-07T00:00:00,3290005,Electricity,97352019,2014-07-09T00:00:00,1,kwh,607.0
2014-08-07T00:00:00,3290005,Electricity,97352019,2014-07-09T00:00:00,2,kw,0.0
2014-07-09T00:00:00,3290006,Electricity,3605851,2014-06-09T00:00:00,1,kwh,27120.0
2014-07-09T00:00:00,3290006,Electricity,3605851,2014-06-09T00:00:00,2,kw,98.0
2014-08-07T00:00:00,3290007,Electricity,95507854,2014-07-09T00:00:00,1,kwh,377.0
2014-08-07T00:00:00,3290007,Electricity,95507854,2014-07-09T00:00:00,2,kw,0.0
2013-05-08T00:00:00,3290008,Electricity,97352019,2013-04-09T00:00:00,1,kwh,371.0
2013-05-08T00:00:00,3290008,Electricity,97352019,2013-04-09T00:00:00,2,kw,0.0
2013-12-22T00:00:00,3300001,Electricity,88642678,2013-11-19T00:00:00,1,kwh,53.0
2012-12-11T00:00:00,3310001,Electricity,3434444,2012-11-10T00:00:00,1,kwh,4800.0
2012-12-11T00:00:00,3310001,Electricity,3434444,2012-11-10T00:00:00,2,kw,30.0
2014-08-01T00:00:00,3310002,Electricity,4557,2014-07-01T00:00:00,1,kwh,3840.0
2014-07-10T00:00:00,3310003,Electricity,8204,2014-06-01T00:00:00,1,kwh,3.0
2012-11-01T00:00:00,3310004,Electricity,8204,2012-10-01T00:00:00,1,kwh,4.0
2012-11-01T00:00:00,3310005,Electricity,4557,2012-10-01T00:00:00,1,kwh,1320.0
2014-01-02T00:00:00,3310006,Water,,2014-01-02T00:00:00,1,gallon,0.0
2012-07-12T00:00:00,3310007,Water,,2012-04-06T00:00:00,1,gallon,16.0
2013-03-25T00:00:00,3310008,Electricity,111107,2013-02-25T00:00:00,1,kwh,0.0
2012-03-26T00:00:00,3310009,Electricity,111107,2012-02-27T00:00:00,1,kwh,0.0
2014-12-19T00:00:00,3310010,Electricity,112738,2014-11-21T00:00:00,1,kwh,1179.0
2014-11-21T00:00:00,3310011,Electricity,112739,2014-10-24T00:00:00,1,kwh,315.0
2014-10-31T00:00:00,3310012,Electricity,112978,2014-09-25T00:00:00,1,kwh,17.0
2014-09-15T00:00:00,3320001,Electricity,14042180,2014-08-14T00:00:00,1,kwh,76200.0
2015-09-15T00:00:00,3320001,Electricity,14042180,2014-08-14T00:00:00,2,kw,188.0
2013-12-21T00:00:00,3320002,Natural Gas,448033,2013-11-18T00:00:00,1,therm,807.0
2013-12-21T00:00:00,3320002,Natural Gas,992980,2013-11-18T00:00:00,2,therm,441.0
2013-12-21T00:00:00,3320002,Electricity,49520268,2013-11-18T00:00:00,3,kwh,2485.0
2013-12-21T00:00:00,3320002,Electricity,98039604,2013-11-18T00:00:00,4,kwh,1250.0
2013-12-21T00:00:00,3320002,Natural Gas,497267,2013-11-18T00:00:00,5,therm,622.0
2013-12-21T00:00:00,3320002,Electricity,3470041,2013-11-18T00:00:00,6,kwh,1550.0
2013-12-21T00:00:00,3320002,Electricity,3470041,2013-11-18T00:00:00,7,kw,4.0
2014-10-01T00:00:00,3330001,Electricity,900128,2014-08-26T00:00:00,1,kwh,160.0
2013-03-19T00:00:00,3330002,Electricity,900128,2014-02-19T00:00:00,1,kwh,120.0
2015-01-01T00:00:00,3330003,Electricity,8204,2014-12-01T00:00:00,1,kwh,2.0
2013-05-01T00:00:00,3330004,Electricity,4557,2013-04-01T00:00:00,1,kwh,960.0
2014-07-15T00:00:00,3330005,Water,,2014-06-16T00:00:00,1,gallon,2.0
2013-04-12T00:00:00,3330006,Water,,2013-03-14T00:00:00,1,gallon,2.0
2013-11-22T00:00:00,3330007,Electricity,111107,2013-10-25T00:00:00,1,kwh,0.0
2013-01-25T00:00:00,3330008,Electricity,111107,2012-12-26T00:00:00,1,kwh,18.0
2012-11-27T00:00:00,3330009,Electricity,111107,2012-10-25T00:00:00,1,kwh,9.0
,3340001,Trash,,2012-11-01T00:00:00,1,fl,2.0
2012-01-31T00:00:00,3340002,Trash,,2012-01-01T00:00:00,1,yd,2.0
2014-08-11T00:00:00,3340003,Electricity,,2014-07-10T00:00:00,1,kwh,650.0
2012-08-07T00:00:00,3350001,Electricity,,2012-07-03T00:00:00,1,kwh,1720.0
2012-06-12T00:00:00,3360001,Electricity,,2012-05-08T00:00:00,1,kwh,3264.0
,3360002,Oil,,2014-01-27T00:00:00,1,gallon,54.2
,3360003,Oil,,2013-12-10T00:00:00,1,gallon,212.0
,3360004,Oil,,2012-08-30T00:00:00,1,gallon,12.796
,3370001,Oil,,2014-11-04T00:00:00,1,gallon,1166.2
,3370002,Oil,,2012-02-02T00:00:00,1,gallon,74.0
,3370003,Oil,,2012-01-04T00:00:00,1,gallon,0.0
,3380001,Trash,,2012-12-01T00:00:00,1,yard,1.5
2013-02-28T00:00:00,3380001,Trash,,2012-12-01T00:00:00,2,yard,1.5
2014-07-27T00:00:00,3380002,Electricity,30891,2014-07-01T00:00:00,1,kwh,17640.0
2014-07-27T00:00:00,3380002,Electricity,30891,2014-07-01T00:00:00,2,kw,96.0
2013-06-19T00:00:00,3380003,Electricity,900128,2013-05-18T00:00:00,1,kwh,160.0
2014-11-30T00:00:00,3380004,Trash,,2014-11-01T00:00:00,1,yard,2.0
2013-04-30T00:00:00,3390001,Trash,,2013-04-01T00:00:00,1,yard,13.5
2014-10-13T00:00:00,3400001,Water,,2014-09-11T00:00:00,1,gallon,1000.0
2012-11-10T00:00:00,3400002,Water,,2012-10-12T00:00:00,1,gallon,0.0
,3400003,Trash,,2014-01-01T00:00:00,1,yard,2.0
,3400004,Trash,,2013-01-01T00:00:00,1,yard,2.0
2013-03-01T00:00:00,3410001,Electricity,30891,2013-01-26T00:00:00,1,kwh,15840.0
2013-03-01T00:00:00,3410001,Electricity,30891,2013-01-26T00:00:00,2,kw,96.0
,3410002,Trash,,2014-08-01T00:00:00,1,yard,2.0
,3410003,Trash,,2012-11-01T00:00:00,1,yard,2.0
2014-06-22T00:00:00,4020001,Natural Gas,448033,2014-05-21T00:00:00,1,therms,14.0
2014-06-22T00:00:00,4020001,Natural Gas,992980,2014-05-21T00:00:00,2,therms,1.0
2014-06-23T00:00:00,4030001,Electricity,88642678,2014-05-22T00:00:00,1,kWh,18.69
2014-06-23T00:00:00,4030001,Electricity,88642678,2014-05-22T00:00:00,2,kWh,7.31
2014-06-23T00:00:00,4030001,Electricity,88642678,2014-05-22T00:00:00,3,kWh,26.0
2014-06-09T00:00:00,4040001,Electricity,3626054,2014-05-10T00:00:00,1,kWh,1948.0
